frequency,wavelength,amplitude,channel1_intensity
122,459.6,81.0,278.4125112487629
122,459.6,82.0,283.4873788302396
122,459.6,83.0,307.94751563309785
122,459.6,84.0,297.36640303933143
122,459.6,85.0,284.43927116758766
122,459.6,86.0,293.6956779330422
122,459.6,87.0,291.1521421670912
122,459.6,88.0,323.39653351262297
122,459.6,89.0,309.7342117846502
122,459.6,90.0,323.7246167993987
122,459.6,91.0,310.0104730970611
122,459.6,92.0,326.37105652612325
122,459.6,93.0,329.5358077392591
122,459.6,94.0,328.04776175196776
122,459.6,95.0,335.76708614952213
122,459.6,96.0,358.78754804552335
122,459.6,97.0,348.79245042866177
122,459.6,98.0,353.6267067359218
122,459.6,99.0,360.25309965403795
122,459.6,100.0,364.91218472523747
123,457.24,1.0,12.308412022202258
123,457.24,2.0,28.224427155352664
123,457.24,3.0,20.11131833783825
123,457.24,4.0,13.453994522566461
123,457.24,5.0,13.650428641201726
123,457.24,6.0,31.341680948475904
123,457.24,7.0,26.498445137025477
123,457.24,8.0,24.362737573412016
123,457.24,9.0,18.137705444988104
123,457.24,10.0,25.651421165586303
123,457.24,11.0,40.82060921783596
123,457.24,12.0,32.81445216283336
123,457.24,13.0,51.93694677348343
123,457.24,14.0,50.44287976598148
123,457.24,15.0,42.59864389928275
123,457.24,16.0,61.645866708115776
123,457.24,17.0,67.53589291763993
123,457.24,18.0,61.00460467120901
123,457.24,19.0,77.08519752716671
123,457.24,20.0,85.16470532862223
123,457.24,21.0,86.95627788392416
123,457.24,22.0,87.26567564648431
123,457.24,23.0,103.60339547010823
123,457.24,24.0,110.29081917253949
123,457.24,25.0,109.45601846466856
123,457.24,26.0,120.47263351490167
123,457.24,27.0,129.2583242431902
123,457.24,28.0,139.5115093631741
123,457.24,29.0,122.49114551453765
123,457.24,30.0,140.44054646511125
123,457.24,31.0,146.82896131273918
123,457.24,32.0,148.14712405062446
123,457.24,33.0,164.7180974324268
123,457.24,34.0,172.50456773387907
123,457.24,35.0,157.47756017672228
123,457.24,36.0,165.3001182012577
123,457.24,37.0,174.19681159623778
123,457.24,38.0,178.44100548491397
123,457.24,39.0,175.2159215635349
123,457.24,40.0,202.79014386714272
123,457.24,41.0,180.8240455295927
123,457.24,42.0,187.19773296481083
123,457.24,43.0,180.3481467295339
123,457.24,44.0,205.21590440202866
123,457.24,45.0,186.36998165398356
123,457.24,46.0,198.75856780804762
123,457.24,47.0,236.4771844746544
123,457.24,48.0,199.1685034670489
123,457.24,49.0,221.04762604552502
123,457.24,50.0,218.94815680737725
123,457.24,51.0,220.96571087175613
123,457.24,52.0,207.14471917668632
123,457.24,53.0,211.27956182382871
123,457.24,54.0,215.8371147402316
123,457.24,55.0,212.7645950901589
123,457.24,56.0,206.0256396555461
123,457.24,57.0,218.1621952633418
123,457.24,58.0,219.95559289857928
123,457.24,59.0,199.55720297040008
123,457.24,60.0,205.69675750154397
123,457.24,61.0,225.50979069673613
123,457.24,62.0,213.32803939967025
123,457.24,63.0,240.84091271383724
123,457.24,64.0,239.3483561624746
123,457.24,65.0,216.5703306575243
123,457.24,66.0,222.27895411381456
123,457.24,67.0,216.4856602915739
123,457.24,68.0,236.45089830920355
123,457.24,69.0,239.98879256861753
123,457.24,70.0,238.91097784000067
123,457.24,71.0,229.5110394003845
123,457.24,72.0,240.1219962657464
123,457.24,73.0,238.8439207440278
123,457.24,74.0,236.8330375900691
123,457.24,75.0,239.72729025398874
123,457.24,76.0,244.71358944592586
123,457.24,77.0,238.6028444618638
123,457.24,78.0,277.43708035295435
123,457.24,79.0,266.7699598199645
123,457.24,80.0,268.65130680173615
123,457.24,81.0,255.14260163638824
123,457.24,82.0,279.26592601678317
123,457.24,83.0,284.1986318486517
123,457.24,84.0,257.1526863975802
123,457.24,85.0,274.767228369235
123,457.24,86.0,279.79902652746404
123,457.24,87.0,289.72136482874146
123,457.24,88.0,275.9468942981633
123,457.24,89.0,296.0775003917678
123,457.24,90.0,300.1719787430205
123,457.24,91.0,300.57952453663427
123,457.24,92.0,325.7795750676287
123,457.24,93.0,321.6008499979799
123,457.24,94.0,321.22368681187396
123,457.24,95.0,338.6622967356999
123,457.24,96.0,351.8844069368764
123,457.24,97.0,352.60822845563627
123,457.24,98.0,355.5156043836179
123,457.24,99.0,332.7168654704494
123,457.24,100.0,343.3481466771047
124,454.88,1.0,72.44578918788211
124,454.88,2.0,19.373301447605826
124,454.88,3.0,25.74065317030077
124,454.88,4.0,14.436538157755932
124,454.88,5.0,19.2095096790201
124,454.88,6.0,50.40044075790459
124,454.88,7.0,39.90377618976629
124,454.88,8.0,25.65317534384083
124,454.88,9.0,24.978775522495383
124,454.88,10.0,36.57410139229743
124,454.88,11.0,49.13085840969627
124,454.88,12.0,45.83954053624854
124,454.88,13.0,45.84184052637125
124,454.88,14.0,59.94358983944854
124,454.88,15.0,51.32898712081059
124,454.88,16.0,57.664821297989214
124,454.88,17.0,63.891199428472206
124,454.88,18.0,65.57591630261052
124,454.88,19.0,70.1908067912584
124,454.88,20.0,112.30894538259555
124,454.88,21.0,92.7745516061765
124,454.88,22.0,88.11115538163722
124,454.88,23.0,112.64527090752797
124,454.88,24.0,101.36372695677449
124,454.88,25.0,121.27512688092001
124,454.88,26.0,122.03854657899079
124,454.88,27.0,119.80662594178727
124,454.88,28.0,144.793702125435
124,454.88,29.0,124.12325721314431
124,454.88,30.0,149.8144371900816
124,454.88,31.0,134.8297326863937
124,454.88,32.0,137.50978584859013
124,454.88,33.0,140.78663665317976
124,454.88,34.0,153.06669434815237
124,454.88,35.0,154.49945578140998
124,454.88,36.0,180.37384736635386
124,454.88,37.0,163.9941882521696
124,454.88,38.0,165.02493312360448
124,454.88,39.0,148.22316798291007
124,454.88,40.0,165.55706657344948
124,454.88,41.0,180.01756881721525
124,454.88,42.0,179.35690755877903
124,454.88,43.0,177.88316058171878
124,454.88,44.0,179.72373428191727
124,454.88,45.0,178.20424502033597
124,454.88,46.0,185.68023173960498
124,454.88,47.0,191.32061195445726
124,454.88,48.0,188.8675230809986
124,454.88,49.0,175.90221015771604
124,454.88,50.0,177.8224364686261
124,454.88,51.0,202.03648627985558
124,454.88,52.0,199.30179014414026
124,454.88,53.0,182.70277173031394
124,454.88,54.0,188.8847530579834
124,454.88,55.0,198.84004837774606
124,454.88,56.0,220.68637213200086
124,454.88,57.0,197.97706930145893
124,454.88,58.0,223.91217140798685
124,454.88,59.0,205.05559065730867
124,454.88,60.0,205.67829099681418
124,454.88,61.0,214.42893198196094
124,454.88,62.0,215.34314178339315
124,454.88,63.0,228.27789182133128
124,454.88,64.0,237.86229126478594
124,454.88,65.0,213.34320296934797
124,454.88,66.0,228.52676012971864
124,454.88,67.0,213.81092332006077
124,454.88,68.0,213.93339840055424
124,454.88,69.0,217.41451555200734
124,454.88,70.0,220.61452976612875
124,454.88,71.0,221.5549361554636
124,454.88,72.0,218.92651283075477
124,454.88,73.0,231.0119984740699
124,454.88,74.0,225.52805450429565
124,454.88,75.0,238.02623661728313
124,454.88,76.0,249.81358611008494
124,454.88,77.0,262.8203371822439
124,454.88,78.0,239.65749280945604
124,454.88,79.0,259.85031245514597
124,454.88,80.0,277.41552933105805
124,454.88,81.0,269.01926934821535
124,454.88,82.0,262.31834172171625
124,454.88,83.0,271.14615555142615
124,454.88,84.0,270.3250431147279
124,454.88,85.0,279.29455010997447
124,454.88,86.0,294.5324356348001
124,454.88,87.0,280.71856488843264
124,454.88,88.0,286.7796204023341
124,454.88,89.0,293.44648089551026
124,454.88,90.0,302.75759317413025
124,454.88,91.0,308.8456549619169
124,454.88,92.0,315.00316687560814
124,454.88,93.0,301.5566480763264
124,454.88,94.0,345.2980833856413
124,454.88,95.0,330.0331294165262
124,454.88,96.0,329.18229540148246
124,454.88,97.0,343.18852171922316
124,454.88,98.0,114.66538976306755
124,0.0,99.0,0.0
124,0.0,100.0,0.0
125,452.52,1.0,15.05499428477836
125,452.52,2.0,5.811355693023911
125,452.52,3.0,2.5163926069505838
125,452.52,4.0,12.958406767683254
125,452.52,5.0,20.058539457821922
125,452.52,6.0,12.884309076873524
125,452.52,7.0,11.612346756669488
125,452.52,8.0,12.913077420613519
125,452.52,9.0,18.313621099598308
125,452.52,10.0,27.113171964978413
125,452.52,11.0,34.86187607695671
125,452.52,12.0,38.04964746067736
125,452.52,13.0,50.811718867908255
125,452.52,14.0,34.91367551217537
125,452.52,15.0,39.76308931880631
125,452.52,16.0,46.194810714082756
125,452.52,17.0,44.18486972253798
125,452.52,18.0,54.43754359645098
125,452.52,19.0,61.57081690602103
125,452.52,20.0,70.15477857508658
125,452.52,21.0,71.93132913060774
125,452.52,22.0,81.51998894401777
125,452.52,23.0,95.22500952830525
125,452.52,24.0,99.6753741195416
125,452.52,25.0,103.95188356954911
125,452.52,26.0,106.02113605657802
125,452.52,27.0,100.77499353564359
125,452.52,28.0,111.8633048449016
125,452.52,29.0,127.65421470342936
125,452.52,30.0,130.16848630304153
125,452.52,31.0,128.96640307152455
125,452.52,32.0,129.09198003962877
125,452.52,33.0,154.8452866885057
125,452.52,34.0,154.1312003733736
125,452.52,35.0,139.89224456114664
125,452.52,36.0,165.39650550501332
125,452.52,37.0,158.3255271489511
125,452.52,38.0,146.98910923939795
125,452.52,39.0,152.1444079507449
125,452.52,40.0,160.71000652986703
125,452.52,41.0,171.61978393315246
125,452.52,42.0,170.38436031146227
125,452.52,43.0,157.57387473921318
125,452.52,44.0,169.93423734681065
125,452.52,45.0,166.62721885432526
125,452.52,46.0,172.31119739962898
125,452.52,47.0,173.87211699789177
125,452.52,48.0,200.33823125425292
125,452.52,49.0,189.91603189749665
125,452.52,50.0,191.9010747479593
125,452.52,51.0,181.93003657311047
125,452.52,52.0,185.37190590797513
125,452.52,53.0,188.93340096363983
125,452.52,54.0,191.50463130756376
125,452.52,55.0,185.11418116564735
125,452.52,56.0,191.2886046383262
125,452.52,57.0,207.11671272540045
125,452.52,58.0,197.95930790141944
125,452.52,59.0,208.00127004890288
125,452.52,60.0,215.23505356295516
125,452.52,61.0,206.31621135854678
125,452.52,62.0,227.24778577366297
125,452.52,63.0,206.00342875235194
125,452.52,64.0,222.19679345670798
125,452.52,65.0,214.97251368659946
125,452.52,66.0,211.51228147447617
125,452.52,67.0,220.92819658067714
125,452.52,68.0,209.19575717349335
125,452.52,69.0,203.6661227556201
125,452.52,70.0,220.64835010247765
125,452.52,71.0,215.68001176036103
125,452.52,72.0,223.33425733437545
125,452.52,73.0,223.98990053693524
125,452.52,74.0,250.22838018584565
125,452.52,75.0,241.89188661671113
125,452.52,76.0,249.3836011432793
125,452.52,77.0,249.85634583724195
125,452.52,78.0,256.92280765786046
125,452.52,79.0,250.43628821929497
125,452.52,80.0,238.7173301575236
125,452.52,81.0,269.0672328553356
125,452.52,82.0,256.31132078860895
125,452.52,83.0,277.51728734644394
125,452.52,84.0,265.1722073389986
125,452.52,85.0,279.3863712616357
125,452.52,86.0,296.4688207431476
125,452.52,87.0,290.89802767556074
125,452.52,88.0,78.45452621802983
125,0.0,89.0,0.0
125,0.0,90.0,0.0
125,0.0,91.0,0.0
125,0.0,92.0,0.0
125,0.0,93.0,0.0
125,0.0,94.0,0.0
125,0.0,95.0,0.0
125,0.0,96.0,0.0
125,0.0,97.0,0.0
125,0.0,98.0,0.0
125,0.0,99.0,0.0
125,0.0,100.0,0.0
126,449.83,1.0,18.95531785189484
126,449.83,2.0,12.637284883511764
126,449.83,3.0,14.062809471527752
126,449.83,4.0,11.869242220579544
126,449.83,5.0,15.157364717310582
126,449.83,6.0,25.252452455852726
126,449.83,7.0,23.844367013052562
126,449.83,8.0,21.18372372334371
126,449.83,9.0,27.273896186200783
126,449.83,10.0,32.44197827558308
126,449.83,11.0,29.11607965865786
126,449.83,12.0,33.32095339895974
126,449.83,13.0,55.158457726602684
126,449.83,14.0,54.41227738673214
126,449.83,15.0,61.57170399091417
126,449.83,16.0,52.52767495261477
126,449.83,17.0,45.116656618554295
126,449.83,18.0,66.75619269929109
126,449.83,19.0,76.25313832627852
126,449.83,20.0,79.39749347434928
126,449.83,21.0,78.18707379297228
126,449.83,22.0,104.26080307747733
126,449.83,23.0,93.01692485995757
126,449.83,24.0,124.52316305135743
126,449.83,25.0,122.56645224602642
126,449.83,26.0,129.91081001014737
126,449.83,27.0,104.58157556011315
126,449.83,28.0,125.22236848378233
126,449.83,29.0,136.41088743903418
126,449.83,30.0,137.1381398373964
126,449.83,31.0,145.28338974456696
126,449.83,32.0,156.08718103245295
126,449.83,33.0,139.64362424361107
126,449.83,34.0,157.66347529929405
126,449.83,35.0,146.7686996226626
126,449.83,36.0,147.62541081028277
126,449.83,37.0,146.93205181648887
126,449.83,38.0,159.41430138462925
126,449.83,39.0,146.7785588249859
126,449.83,40.0,156.7502722763362
126,449.83,41.0,160.3429924834722
126,449.83,42.0,182.02875553821792
126,449.83,43.0,168.99978022397642
126,449.83,44.0,181.57503286146473
126,449.83,45.0,181.90737108753697
126,449.83,46.0,169.90667490203032
126,449.83,47.0,168.43377578466487
126,449.83,48.0,172.39943775616013
126,449.83,49.0,171.5189375617714
126,449.83,50.0,177.84865431581375
126,449.83,51.0,170.34342043534477
126,449.83,52.0,177.81649641973405
126,449.83,53.0,184.89586975830002
126,449.83,54.0,181.43614734396954
126,449.83,55.0,189.3129842080356
126,449.83,56.0,206.30973983439475
126,449.83,57.0,203.04296523003396
126,449.83,58.0,195.2423659030025
126,449.83,59.0,181.9301417222279
126,449.83,60.0,201.30430985074898
126,449.83,61.0,199.90559104033434
126,449.83,62.0,198.70447556108465
126,449.83,63.0,195.135406278131
126,449.83,64.0,206.2294760192755
126,449.83,65.0,198.14028814665775
126,449.83,66.0,208.06147167943558
126,449.83,67.0,211.68896208047408
126,449.83,68.0,205.78881881412593
126,449.83,69.0,224.6790351539784
126,449.83,70.0,248.8923038471348
126,449.83,71.0,228.0730199457488
126,449.83,72.0,223.175095908451
126,449.83,73.0,225.66146517688824
126,449.83,74.0,232.8530940336877
126,449.83,75.0,217.4477429067455
126,449.83,76.0,241.0262597237542
126,449.83,77.0,237.24174059015124
126,449.83,78.0,164.05924547187232
126,0.0,79.0,0.0
126,0.0,80.0,0.0
126,0.0,81.0,0.0
126,0.0,82.0,0.0
126,0.0,83.0,0.0
126,0.0,84.0,0.0
126,0.0,85.0,0.0
126,0.0,86.0,0.0
126,0.0,87.0,0.0
126,0.0,88.0,0.0
126,0.0,89.0,0.0
126,0.0,90.0,0.0
126,0.0,91.0,0.0
126,0.0,92.0,0.0
126,0.0,93.0,0.0
126,0.0,94.0,0.0
126,0.0,95.0,0.0
126,0.0,96.0,0.0
126,0.0,97.0,0.0
126,0.0,98.0,0.0
126,0.0,99.0,0.0
126,0.0,100.0,0.0
127,447.81,1.0,19.227415367794862
127,447.81,2.0,20.16475148931467
127,447.81,3.0,4.847640217672787
127,447.81,4.0,9.425501733623404
127,447.81,5.0,30.039940470485252
127,447.81,6.0,29.442231442097388
127,447.81,7.0,16.63369904084616
127,447.81,8.0,38.151235592125275
127,447.81,9.0,26.65310801859994
127,447.81,10.0,32.95212623351162
127,447.81,11.0,26.133250857741658
127,447.81,12.0,34.26302387011379
127,447.81,13.0,30.44726320191308
127,447.81,14.0,45.054876986461224
127,447.81,15.0,49.12775203305573
127,447.81,16.0,49.35343698803553
127,447.81,17.0,47.315314638687944
127,447.81,18.0,60.01640864109198
127,447.81,19.0,60.552090543762546
127,447.81,20.0,71.74614162684429
127,447.81,21.0,67.35352168308415
127,447.81,22.0,71.32996333441275
127,447.81,23.0,98.8078419953882
127,447.81,24.0,94.65138582009472
127,447.81,25.0,96.17030932701117
127,447.81,26.0,99.29043745833191
127,447.81,27.0,117.43464320240895
127,447.81,28.0,107.06581154676122
127,447.81,29.0,118.56652729955691
127,447.81,30.0,135.83090097672036
127,447.81,31.0,125.2639536905636
127,447.81,32.0,151.36724500055075
127,447.81,33.0,135.97944957178282
127,447.81,34.0,149.19439563855641
127,447.81,35.0,135.43454790077828
127,447.81,36.0,156.2731675011801
127,447.81,37.0,152.5365945272068
127,447.81,38.0,152.7656349191979
127,447.81,39.0,156.9577921371802
127,447.81,40.0,176.17063449778658
127,447.81,41.0,168.97567352458944
127,447.81,42.0,158.1762675032438
127,447.81,43.0,173.24516050777174
127,447.81,44.0,161.07172683004964
127,447.81,45.0,176.86522529871266
127,447.81,46.0,192.46322889632089
127,447.81,47.0,169.05145067798125
127,447.81,48.0,193.85177513625027
127,447.81,49.0,183.57993482948416
127,447.81,50.0,181.09354284239052
127,447.81,51.0,184.85915072529028
127,447.81,52.0,185.41891780093343
127,447.81,53.0,183.27949953752827
127,447.81,54.0,202.91789332382095
127,447.81,55.0,199.31664015238346
127,447.81,56.0,213.09424377696166
127,447.81,57.0,227.27830562132917
127,447.81,58.0,222.05975168466514
127,447.81,59.0,204.38270096705332
127,447.81,60.0,205.83736734256794
127,447.81,61.0,204.75199545227176
127,447.81,62.0,206.6555652422866
127,447.81,63.0,201.45685196519364
127,447.81,64.0,213.6009652652684
127,447.81,65.0,216.56673006500904
127,447.81,66.0,233.2534890341241
127,447.81,67.0,216.69172148370023
127,447.81,68.0,226.8837571362095
127,447.81,69.0,242.75254704303103
127,447.81,70.0,74.67660260227493
127,0.0,71.0,0.0
127,0.0,72.0,0.0
127,0.0,73.0,0.0
127,0.0,74.0,0.0
127,0.0,75.0,0.0
127,0.0,76.0,0.0
127,0.0,77.0,0.0
127,0.0,78.0,0.0
127,0.0,79.0,0.0
127,0.0,80.0,0.0
127,0.0,81.0,0.0
127,0.0,82.0,0.0
127,0.0,83.0,0.0
127,0.0,84.0,0.0
127,0.0,85.0,0.0
127,0.0,86.0,0.0
127,0.0,87.0,0.0
127,0.0,88.0,0.0
127,0.0,89.0,0.0
127,0.0,90.0,0.0
127,0.0,91.0,0.0
127,0.0,92.0,0.0
127,0.0,93.0,0.0
127,0.0,94.0,0.0
127,0.0,95.0,0.0
127,0.0,96.0,0.0
127,0.0,97.0,0.0
127,0.0,98.0,0.0
127,0.0,99.0,0.0
127,0.0,100.0,0.0
128,445.46,1.0,15.577826541882873
128,445.46,2.0,31.686964862295007
128,445.46,3.0,43.970866896613984
128,445.46,4.0,31.117996490074116
128,445.46,5.0,42.946318468041454
128,445.46,6.0,26.558815923066874
128,445.46,7.0,16.87060752380627
128,445.46,8.0,53.52668241859814
128,445.46,9.0,45.692645188667754
128,445.46,10.0,41.041847357389344
128,445.46,11.0,54.74684541499952
128,445.46,12.0,75.3857397567606
128,445.46,13.0,52.85244442662934
128,445.46,14.0,66.14837611181225
128,445.46,15.0,49.45880792085847
128,445.46,16.0,53.93745677764085
128,445.46,17.0,51.107289052677956
128,445.46,18.0,72.54502091576624
128,445.46,19.0,80.20860084755515
128,445.46,20.0,99.30929139952165
128,445.46,21.0,98.14149010146278
128,445.46,22.0,90.41630832311301
128,445.46,23.0,95.82773747101041
128,445.46,24.0,102.86481700682793
128,445.46,25.0,119.40376215077318
128,445.46,26.0,125.43948332922493
128,445.46,27.0,124.80833541448341
128,445.46,28.0,137.94314082744472
128,445.46,29.0,119.88375960509148
128,445.46,30.0,121.63234064220826
128,445.46,31.0,120.76451883836926
128,445.46,32.0,151.2202762399403
128,445.46,33.0,142.9060454399266
128,445.46,34.0,157.5218998338595
128,445.46,35.0,162.28316928550925
128,445.46,36.0,145.78383283638794
128,445.46,37.0,147.19517045431374
128,445.46,38.0,161.02482161457692
128,445.46,39.0,156.8954704496096
128,445.46,40.0,197.03512328333483
128,445.46,41.0,182.10392003321715
128,445.46,42.0,170.2483620201221
128,445.46,43.0,162.85177496338312
128,445.46,44.0,184.7481989083616
128,445.46,45.0,187.31922540792792
128,445.46,46.0,174.76209406247878
128,445.46,47.0,171.46347141324958
128,445.46,48.0,179.43937480941935
128,445.46,49.0,203.09679918385632
128,445.46,50.0,213.94226219969997
128,445.46,51.0,178.23987769622858
128,445.46,52.0,191.72557845294128
128,445.46,53.0,186.3561160764793
128,445.46,54.0,200.59226081819295
128,445.46,55.0,193.48481321382656
128,445.46,56.0,190.40201212001196
128,445.46,57.0,196.76162483362367
128,445.46,58.0,200.51911234346474
128,445.46,59.0,181.74784077378015
128,445.46,60.0,213.6441198640656
128,445.46,61.0,219.04955698855863
128,445.46,62.0,202.26313347367804
128,445.46,63.0,80.00193786877742
128,0.0,64.0,0.0
128,0.0,65.0,0.0
128,0.0,66.0,0.0
128,0.0,67.0,0.0
128,0.0,68.0,0.0
128,0.0,69.0,0.0
128,0.0,70.0,0.0
128,0.0,71.0,0.0
128,0.0,72.0,0.0
128,0.0,73.0,0.0
128,0.0,74.0,0.0
128,0.0,75.0,0.0
128,0.0,76.0,0.0
128,0.0,77.0,0.0
128,0.0,78.0,0.0
128,0.0,79.0,0.0
128,0.0,80.0,0.0
128,0.0,81.0,0.0
128,0.0,82.0,0.0
128,0.0,83.0,0.0
128,0.0,84.0,0.0
128,0.0,85.0,0.0
128,0.0,86.0,0.0
128,0.0,87.0,0.0
128,0.0,88.0,0.0
128,0.0,89.0,0.0
128,0.0,90.0,0.0
128,0.0,91.0,0.0
128,0.0,92.0,0.0
128,0.0,93.0,0.0
128,0.0,94.0,0.0
128,0.0,95.0,0.0
128,0.0,96.0,0.0
128,0.0,97.0,0.0
128,0.0,98.0,0.0
128,0.0,99.0,0.0
128,0.0,100.0,0.0
129,443.11,1.0,40.2831746871215
129,443.11,2.0,39.45859004638993
129,443.11,3.0,19.48125778776549
129,443.11,4.0,26.41694449146389
129,443.11,5.0,37.05219340752716
129,443.11,6.0,27.30530477771088
129,443.11,7.0,28.251516171517913
129,443.11,8.0,34.591883808905976
129,443.11,9.0,44.31916375224928
129,443.11,10.0,44.312797046186816
129,443.11,11.0,34.663268650789064
129,443.11,12.0,47.560459750253685
129,443.11,13.0,42.7696358033665
129,443.11,14.0,45.94069407835117
129,443.11,15.0,60.87185105883217
129,443.11,16.0,74.94179478911661
129,443.11,17.0,58.704754296842054
129,443.11,18.0,72.76444380862026
129,443.11,19.0,79.54714611381648
129,443.11,20.0,75.15079077423201
129,443.11,21.0,87.75668027412513
129,443.11,22.0,111.57655207833281
129,443.11,23.0,111.19267859548077
129,443.11,24.0,99.43305050825256
129,443.11,25.0,106.9132355959328
129,443.11,26.0,123.24806935693101
129,443.11,27.0,131.50559413919132
129,443.11,28.0,141.60826669175822
129,443.11,29.0,161.51505700439412
129,443.11,30.0,129.1477613463665
129,443.11,31.0,129.22990083358118
129,443.11,32.0,159.40216233664245
129,443.11,33.0,141.55091953854082
129,443.11,34.0,151.03436691206286
129,443.11,35.0,156.33152060571516
129,443.11,36.0,161.1139033021234
129,443.11,37.0,179.81372072294107
129,443.11,38.0,156.77492252635167
129,443.11,39.0,153.3626545212173
129,443.11,40.0,157.27428858463747
129,443.11,41.0,167.12718408796403
129,443.11,42.0,196.242908421884
129,443.11,43.0,174.1998992567203
129,443.11,44.0,177.90761420263595
129,443.11,45.0,172.05920967572965
129,443.11,46.0,197.99542314887069
129,443.11,47.0,181.69848678424202
129,443.11,48.0,175.60864954184194
129,443.11,49.0,188.604155222891
129,443.11,50.0,190.79022760440571
129,443.11,51.0,186.50683900930716
129,443.11,52.0,178.43739057054165
129,443.11,53.0,183.93046784467774
129,443.11,54.0,193.64402405811865
129,443.11,55.0,189.53132480008546
129,443.11,56.0,209.7038606549978
129,443.11,57.0,208.33840601853126
129,443.11,58.0,226.3382101046963
129,443.11,59.0,49.42797823122372
129,0.0,60.0,0.0
129,0.0,61.0,0.0
129,0.0,62.0,0.0
129,0.0,63.0,0.0
129,0.0,64.0,0.0
129,0.0,65.0,0.0
129,0.0,66.0,0.0
129,0.0,67.0,0.0
129,0.0,68.0,0.0
129,0.0,69.0,0.0
129,0.0,70.0,0.0
129,0.0,71.0,0.0
129,0.0,72.0,0.0
129,0.0,73.0,0.0
129,0.0,74.0,0.0
129,0.0,75.0,0.0
129,0.0,76.0,0.0
129,0.0,77.0,0.0
129,0.0,78.0,0.0
129,0.0,79.0,0.0
129,0.0,80.0,0.0
129,0.0,81.0,0.0
129,0.0,82.0,0.0
129,0.0,83.0,0.0
129,0.0,84.0,0.0
129,0.0,85.0,0.0
129,0.0,86.0,0.0
129,0.0,87.0,0.0
129,0.0,88.0,0.0
129,0.0,89.0,0.0
129,0.0,90.0,0.0
129,0.0,91.0,0.0
129,0.0,92.0,0.0
129,0.0,93.0,0.0
129,0.0,94.0,0.0
129,0.0,95.0,0.0
129,0.0,96.0,0.0
129,0.0,97.0,0.0
129,0.0,98.0,0.0
129,0.0,99.0,0.0
129,0.0,100.0,0.0
130,441.09,1.0,19.426947904514698
130,441.09,2.0,13.52890200598474
130,441.09,3.0,28.142526440402143
130,441.09,4.0,23.4001157428899
130,441.09,5.0,36.420816214762766
130,441.09,6.0,22.932324948703698
130,441.09,7.0,31.14707590889599
130,441.09,8.0,61.00201906914057
130,441.09,9.0,44.552941340488104
130,441.09,10.0,32.41782460978336
130,441.09,11.0,33.696671526031594
130,441.09,12.0,69.78627366836045
130,441.09,13.0,50.371746783363264
130,441.09,14.0,62.46544107855679
130,441.09,15.0,57.24834036077135
130,441.09,16.0,94.62864572496758
130,441.09,17.0,57.99303782554083
130,441.09,18.0,67.13004679310772
130,441.09,19.0,63.41672303649034
130,441.09,20.0,96.45612053917604
130,441.09,21.0,100.54227540976834
130,441.09,22.0,95.76052979261796
130,441.09,23.0,118.25034815393442
130,441.09,24.0,119.18390336315815
130,441.09,25.0,143.79274076003867
130,441.09,26.0,115.83182879886802
130,441.09,27.0,110.71876084649719
130,441.09,28.0,135.62586297693713
130,441.09,29.0,111.724638662372
130,441.09,30.0,114.70423006201457
130,441.09,31.0,113.49163704129923
130,441.09,32.0,139.54947862242238
130,441.09,33.0,138.2781723691133
130,441.09,34.0,141.51028158665588
130,441.09,35.0,131.92975501915012
130,441.09,36.0,167.09056232676213
130,441.09,37.0,165.36641329071068
130,441.09,38.0,159.93224860643514
130,441.09,39.0,156.4041455184662
130,441.09,40.0,164.8344370907923
130,441.09,41.0,188.04546692494648
130,441.09,42.0,155.88657660076234
130,441.09,43.0,162.7953531312392
130,441.09,44.0,202.34134798798706
130,441.09,45.0,201.94081298626895
130,441.09,46.0,182.4727002493586
130,441.09,47.0,166.3372144118048
130,441.09,48.0,188.0432589813273
130,441.09,49.0,182.71850425792806
130,441.09,50.0,170.20006769647594
130,441.09,51.0,181.96495647625056
130,441.09,52.0,190.21236337583485
130,441.09,53.0,189.7084645632987
130,441.09,54.0,203.46047822834865
130,441.09,55.0,174.13165848967088
130,441.09,56.0,181.26071066870705
130,441.09,57.0,192.02916274607642
130,441.09,58.0,191.53368905674174
130,441.09,59.0,60.70419978066958
130,0.0,60.0,0.0
130,0.0,61.0,0.0
130,0.0,62.0,0.0
130,0.0,63.0,0.0
130,0.0,64.0,0.0
130,0.0,65.0,0.0
130,0.0,66.0,0.0
130,0.0,67.0,0.0
130,0.0,68.0,0.0
130,0.0,69.0,0.0
130,0.0,70.0,0.0
130,0.0,71.0,0.0
130,0.0,72.0,0.0
130,0.0,73.0,0.0
130,0.0,74.0,0.0
130,0.0,75.0,0.0
130,0.0,76.0,0.0
130,0.0,77.0,0.0
130,0.0,78.0,0.0
130,0.0,79.0,0.0
130,0.0,80.0,0.0
130,0.0,81.0,0.0
130,0.0,82.0,0.0
130,0.0,83.0,0.0
130,0.0,84.0,0.0
130,0.0,85.0,0.0
130,0.0,86.0,0.0
130,0.0,87.0,0.0
130,0.0,88.0,0.0
130,0.0,89.0,0.0
130,0.0,90.0,0.0
130,0.0,91.0,0.0
130,0.0,92.0,0.0
130,0.0,93.0,0.0
130,0.0,94.0,0.0
130,0.0,95.0,0.0
130,0.0,96.0,0.0
130,0.0,97.0,0.0
